scrape_date,game_id,start_date,game_status,team_type,team_name,team_score,opponent_name,opponent_score,venue,city,state,over_pick_percent,under_pick_percent,betmgm_opening_over_odds,betmgm_opening_under_odds,betmgm_opening_total,betmgm_current_over_odds,betmgm_current_under_odds,betmgm_current_total,fanduel_opening_over_odds,fanduel_opening_under_odds,fanduel_opening_total,fanduel_current_over_odds,fanduel_current_under_odds,fanduel_current_total,caesars_opening_over_odds,caesars_opening_under_odds,caesars_opening_total,caesars_current_over_odds,caesars_current_under_odds,caesars_current_total,bet365_opening_over_odds,bet365_opening_under_odds,bet365_opening_total,bet365_current_over_odds,bet365_current_under_odds,bet365_current_total,draftkings_opening_over_odds,draftkings_opening_under_odds,draftkings_opening_total,draftkings_current_over_odds,draftkings_current_under_odds,draftkings_current_total,betrivers_opening_over_odds,betrivers_opening_under_odds,betrivers_opening_total,betrivers_current_over_odds,betrivers_current_under_odds,betrivers_current_total,bet_rivers_ny_opening_over_odds,bet_rivers_ny_opening_under_odds,bet_rivers_ny_opening_total,bet_rivers_ny_current_over_odds,bet_rivers_ny_current_under_odds,bet_rivers_ny_current_total
2022-11-07,271561,2022-11-08T02:00:00+00:00,Final,home,Illinois,87,Eastern Illinois,57,State Farm Center,Champaign,IL,54.02298850574713,45.97701149425287,,,,,,,-112.0,-112.0,70.5,-110.0,-114.0,70.5,,,,,,,-110.0,-110.0,73.0,-110.0,-110.0,73.0,-115.0,-115.0,70.5,-115.0,-115.0,69.5,,,,,,,,,,,,
2022-11-07,271563,2022-11-08T02:00:00+00:00,Final,away,Northwestern St.,49,Texas Tech,73,United Supermarkets Arena,Lubbock,TX,51.813471502590666,48.18652849740933,,,,,,,-112.0,-112.0,74.5,-112.0,-112.0,73.5,,,,,,,,,,,,,-115.0,-115.0,74.5,-115.0,-115.0,62.5,,,,,,,,,,,,
2022-11-07,271563,2022-11-08T02:00:00+00:00,Final,home,Texas Tech,73,Northwestern St.,49,United Supermarkets Arena,Lubbock,TX,51.813471502590666,48.18652849740933,,,,,,,-112.0,-112.0,74.5,-112.0,-112.0,73.5,,,,,,,,,,,,,-115.0,-115.0,74.5,-115.0,-115.0,62.5,,,,,,,,,,,,
2022-11-07,271566,2022-11-08T02:00:00+00:00,Final,away,Texas R-G Valley,59,Kansas State,93,Bramlage Coliseum,Manhattan,KS,40.67164179104478,59.32835820895522,,,,,,,-120.0,-104.0,75.5,-112.0,-112.0,77.5,,,,,,,-110.0,-110.0,80.0,-110.0,-110.0,80.0,-115.0,-115.0,77.5,-135.0,105.0,79.5,,,,,,,,,,,,
2022-11-07,271566,2022-11-08T02:00:00+00:00,Final,home,Kansas State,93,Texas R-G Valley,59,Bramlage Coliseum,Manhattan,KS,40.67164179104478,59.32835820895522,,,,,,,-120.0,-104.0,75.5,-112.0,-112.0,77.5,,,,,,,-110.0,-110.0,80.0,-110.0,-110.0,80.0,-115.0,-115.0,77.5,-135.0,105.0,79.5,,,,,,,,,,,,
2022-11-07,271577,2022-11-08T02:00:00+00:00,Final,away,Delaware State,57,Virginia Tech,95,Cassell Coliseum,Blacksburg,VA,47.93814432989691,52.0618556701031,,,,,,,-104.0,-120.0,72.5,-108.0,-116.0,72.5,,,,,,,,,,,,,-115.0,-115.0,71.5,-115.0,-115.0,67.5,,,,,,,-114.0,-120.0,73.0,-122.0,-112.0,71.0
2022-11-07,271577,2022-11-08T02:00:00+00:00,Final,home,Virginia Tech,95,Delaware State,57,Cassell Coliseum,Blacksburg,VA,47.93814432989691,52.0618556701031,,,,,,,-104.0,-120.0,72.5,-108.0,-116.0,72.5,,,,,,,,,,,,,-115.0,-115.0,71.5,-115.0,-115.0,67.5,,,,,,,-114.0,-120.0,73.0,-122.0,-112.0,71.0
2022-11-07,271578,2022-11-08T02:00:00+00:00,Final,away,NC Central,61,Virginia,73,John Paul Jones Arena,Charlottesville,VA,34.24657534246575,65.75342465753424,,,,,,,-104.0,-120.0,67.5,-108.0,-116.0,66.5,,,,,,,,,,,,,-115.0,-115.0,68.5,-115.0,-115.0,78.5,,,,,,,,,,,,
2022-11-07,271578,2022-11-08T02:00:00+00:00,Final,home,Virginia,73,NC Central,61,John Paul Jones Arena,Charlottesville,VA,34.24657534246575,65.75342465753424,,,,,,,-104.0,-120.0,67.5,-108.0,-116.0,66.5,,,,,,,,,,,,,-115.0,-115.0,68.5,-115.0,-115.0,78.5,,,,,,,,,,,,
2022-11-07,271580,2022-11-08T02:00:00+00:00,Final,away,UNC Wilmington,56,North Carolina,69,Dean Smith Center,Chapel Hill,NC,61.56583629893239,38.43416370106761,,,,,,,-118.0,-106.0,76.5,-112.0,-112.0,79.5,,,,,,,-110.0,-110.0,76.5,-110.0,-110.0,76.5,-115.0,-115.0,79.5,-115.0,-115.0,72.5,,,,,,,-115.0,-118.0,79.0,-124.0,-109.0,65.5
2022-11-07,271580,2022-11-08T02:00:00+00:00,Final,home,North Carolina,69,UNC Wilmington,56,Dean Smith Center,Chapel Hill,NC,61.56583629893239,38.43416370106761,,,,,,,-118.0,-106.0,76.5,-112.0,-112.0,79.5,,,,,,,-110.0,-110.0,76.5,-110.0,-110.0,76.5,-115.0,-115.0,79.5,-115.0,-115.0,72.5,,,,,,,-115.0,-118.0,79.0,-124.0,-109.0,65.5
2022-11-07,274063,2022-11-08T02:00:00+00:00,Final,away,Utah Valley,58,Utah St.,75,Dee Glen Smith Spectrum,Logan,UT,40.725806451612904,59.2741935483871,,,,,,,,,,,,,,,,,,,-110.0,-110.0,73.0,-110.0,-110.0,73.0,-115.0,-115.0,72.5,-115.0,-115.0,72.5,,,,,,,,,,,,
2022-11-07,274063,2022-11-08T02:00:00+00:00,Final,home,Utah St.,75,Utah Valley,58,Dee Glen Smith Spectrum,Logan,UT,40.725806451612904,59.2741935483871,,,,,,,,,,,,,,,,,,,-110.0,-110.0,73.0,-110.0,-110.0,73.0,-115.0,-115.0,72.5,-115.0,-115.0,72.5,,,,,,,,,,,,
2022-11-07,274068,2022-11-08T02:00:00+00:00,Final,away,Gardner-Webb,63,Colorado St.,65,Moby Arena,Fort Collins,CO,42.07650273224044,57.92349726775956,,,,,,,-118.0,-106.0,71.5,-112.0,-114.0,71.5,,,,,,,,,,,,,-115.0,-115.0,71.5,-135.0,105.0,62.5,,,,,,,,,,,,
2022-11-07,274068,2022-11-08T02:00:00+00:00,Final,home,Colorado St.,65,Gardner-Webb,63,Moby Arena,Fort Collins,CO,42.07650273224044,57.92349726775956,,,,,,,-118.0,-106.0,71.5,-112.0,-114.0,71.5,,,,,,,,,,,,,-115.0,-115.0,71.5,-135.0,105.0,62.5,,,,,,,,,,,,
2022-11-07,274570,2022-11-08T02:00:00+00:00,Final,away,Montana St.,54,Grand Canyon,60,Grand Canyon University Arena,Phoenix,AZ,46.666666666666664,53.333333333333336,,,,,,,-104.0,-120.0,73.5,-112.0,-112.0,72.5,,,,,,,-110.0,-110.0,72.5,-110.0,-110.0,72.5,-115.0,-115.0,73.5,-115.0,-115.0,66.5,,,,,,,-117.0,-117.0,73.0,-110.0,-124.0,67.0
2022-11-07,274570,2022-11-08T02:00:00+00:00,Final,home,Grand Canyon,60,Montana St.,54,Grand Canyon University Arena,Phoenix,AZ,46.666666666666664,53.333333333333336,,,,,,,-104.0,-120.0,73.5,-112.0,-112.0,72.5,,,,,,,-110.0,-110.0,72.5,-110.0,-110.0,72.5,-115.0,-115.0,73.5,-115.0,-115.0,66.5,,,,,,,-117.0,-117.0,73.0,-110.0,-124.0,67.0
2022-11-07,274571,2022-11-08T02:00:00+00:00,Final,away,Idaho State,56,Brigham Young,60,Marriott Center,Provo,UT,49.609375,50.390625,,,,,,,-110.0,-114.0,72.5,-112.0,-112.0,74.5,,,,,,,-110.0,-110.0,72.0,-110.0,-110.0,72.0,-115.0,-115.0,73.5,-135.0,105.0,69.5,,,,,,,,,,,,
2022-11-07,274571,2022-11-08T02:00:00+00:00,Final,home,Brigham Young,60,Idaho State,56,Marriott Center,Provo,UT,49.609375,50.390625,,,,,,,-110.0,-114.0,72.5,-112.0,-112.0,74.5,,,,,,,-110.0,-110.0,72.0,-110.0,-110.0,72.0,-115.0,-115.0,73.5,-135.0,105.0,69.5,,,,,,,,,,,,
2022-11-07,276292,2022-11-08T02:00:00+00:00,Final,away,Mississippi College,61,Louisiana Tech,78,Thomas Assembly Center,Ruston,LA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,276292,2022-11-08T02:00:00+00:00,Final,home,Louisiana Tech,78,Mississippi College,61,Thomas Assembly Center,Ruston,LA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,277439,2022-11-08T02:00:00+00:00,Final,away,Shorter,48,Jacksonville St.,111,Pete Mathews Coliseum,Jacksonville,AL,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,277439,2022-11-08T02:00:00+00:00,Final,home,Jacksonville St.,111,Shorter,48,Pete Mathews Coliseum,Jacksonville,AL,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,271556,2022-11-08T02:00:00+00:00,Final,away,Western Michigan,60,Minnesota,61,Williams Arena,Minneapolis,MN,50.97276264591439,49.0272373540856,,,,,,,-112.0,-114.0,71.5,-112.0,-114.0,70.5,,,,,,,-110.0,-110.0,71.0,-110.0,-110.0,70.5,-115.0,-115.0,71.5,-115.0,-115.0,61.5,,,,,,,-115.0,-118.0,71.0,-120.0,-114.0,62.5
2022-11-07,271556,2022-11-08T02:00:00+00:00,Final,home,Minnesota,61,Western Michigan,60,Williams Arena,Minneapolis,MN,50.97276264591439,49.0272373540856,,,,,,,-112.0,-114.0,71.5,-112.0,-114.0,70.5,,,,,,,-110.0,-110.0,71.0,-110.0,-110.0,70.5,-115.0,-115.0,71.5,-115.0,-115.0,61.5,,,,,,,-115.0,-118.0,71.0,-120.0,-114.0,62.5
2022-11-07,274065,2022-11-08T02:00:00+00:00,Final,away,Southern Utah,81,New Mexico,89,Dreamstyle Arena,Albuquerque,NM,40.80882352941176,59.19117647058824,,,,,,,-118.0,-106.0,79.5,-118.0,-106.0,79.5,,,,,,,-110.0,-110.0,81.5,-110.0,-110.0,81.5,-115.0,-115.0,81.5,-115.0,-115.0,88.5,,,,,,,,,,,,
2022-11-07,274065,2022-11-08T02:00:00+00:00,Final,home,New Mexico,89,Southern Utah,81,Dreamstyle Arena,Albuquerque,NM,40.80882352941176,59.19117647058824,,,,,,,-118.0,-106.0,79.5,-118.0,-106.0,79.5,,,,,,,-110.0,-110.0,81.5,-110.0,-110.0,81.5,-115.0,-115.0,81.5,-115.0,-115.0,88.5,,,,,,,,,,,,
2022-11-07,271572,2022-11-08T02:00:00+00:00,Final,away,Alcorn St.,58,Mississippi,73,The Pavilion at Ole Miss,Oxford,MS,53.80434782608695,46.19565217391305,,,,,,,-110.0,-114.0,71.5,-106.0,-118.0,70.5,,,,,,,,,,,,,-115.0,-115.0,71.5,-115.0,-115.0,78.5,,,,,,,,,,,,
2022-11-07,271572,2022-11-08T02:00:00+00:00,Final,home,Mississippi,73,Alcorn St.,58,The Pavilion at Ole Miss,Oxford,MS,53.80434782608695,46.19565217391305,,,,,,,-110.0,-114.0,71.5,-106.0,-118.0,70.5,,,,,,,,,,,,,-115.0,-115.0,71.5,-115.0,-115.0,78.5,,,,,,,,,,,,
2022-11-07,276236,2022-11-08T02:00:00+00:00,Final,away,Colorado Christian,69,Wyoming,102,Arena-Auditorium,Laramie,WY,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,276236,2022-11-08T02:00:00+00:00,Final,home,Wyoming,102,Colorado Christian,69,Arena-Auditorium,Laramie,WY,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,271587,2022-11-08T02:00:00+00:00,Final,away,Texas-El Paso,57,Texas,72,Moody Center,Austin,TX,52.89855072463768,47.10144927536232,,,,,,,-108.0,-116.0,68.5,-106.0,-118.0,67.5,,,,,,,-110.0,-110.0,68.5,-110.0,-110.0,68.0,-115.0,-115.0,67.5,-115.0,-115.0,75.5,,,,,,,,,,,,
2022-11-07,271587,2022-11-08T02:00:00+00:00,Final,home,Texas,72,Texas-El Paso,57,Moody Center,Austin,TX,52.89855072463768,47.10144927536232,,,,,,,-108.0,-116.0,68.5,-106.0,-118.0,67.5,,,,,,,-110.0,-110.0,68.5,-110.0,-110.0,68.0,-115.0,-115.0,67.5,-115.0,-115.0,75.5,,,,,,,,,,,,
2022-11-07,271545,2022-11-08T02:30:00+00:00,Final,away,FGCU,74,USC,61,Galen Center,Los Angeles,CA,44.04145077720207,55.95854922279793,,,,,,,-106.0,-118.0,76.5,-118.0,-106.0,75.5,,,,,,,,,,,,,-115.0,-115.0,76.5,-115.0,-115.0,65.5,,,,,,,-118.0,-117.0,76.0,-114.0,-120.0,67.5
2022-11-07,271545,2022-11-08T02:30:00+00:00,Final,home,USC,61,FGCU,74,Galen Center,Los Angeles,CA,44.04145077720207,55.95854922279793,,,,,,,-106.0,-118.0,76.5,-118.0,-106.0,75.5,,,,,,,,,,,,,-115.0,-115.0,76.5,-115.0,-115.0,65.5,,,,,,,-118.0,-117.0,76.0,-114.0,-120.0,67.5
2022-11-07,276372,2022-11-08T02:30:00+00:00,Final,away,Nicholls State,75,Arizona,117,McKale Center,Tucson,AZ,53.588516746411486,46.411483253588514,,,,,,,-118.0,-106.0,79.5,-110.0,-114.0,83.5,,,,,,,,,,,,,-115.0,-115.0,85.5,-135.0,105.0,88.5,,,,,,,-120.0,-114.0,83.5,-114.0,-120.0,91.0
2022-11-07,276372,2022-11-08T02:30:00+00:00,Final,home,Arizona,117,Nicholls State,75,McKale Center,Tucson,AZ,53.588516746411486,46.411483253588514,,,,,,,-118.0,-106.0,79.5,-110.0,-114.0,83.5,,,,,,,,,,,,,-115.0,-115.0,85.5,-135.0,105.0,88.5,,,,,,,-120.0,-114.0,83.5,-114.0,-120.0,91.0
2022-11-07,274572,2022-11-08T03:00:00+00:00,Final,away,Life Pacific,49,Loyola Marymount,99,Gersten Pavilion,Los Angeles,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274572,2022-11-08T03:00:00+00:00,Final,home,Loyola Marymount,99,Life Pacific,49,Gersten Pavilion,Los Angeles,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274573,2022-11-08T03:00:00+00:00,Final,away,Oral Roberts,70,Saint Mary's,78,University Credit Union Pavilion,Moraga,CA,47.9020979020979,52.09790209790209,,,,,,,,,,,,,,,,,,,-110.0,-110.0,75.5,-110.0,-110.0,75.5,-115.0,-115.0,74.5,105.0,-135.0,70.5,,,,,,,,,,,,
2022-11-07,274573,2022-11-08T03:00:00+00:00,Final,home,Saint Mary's,78,Oral Roberts,70,University Credit Union Pavilion,Moraga,CA,47.9020979020979,52.09790209790209,,,,,,,,,,,,,,,,,,,-110.0,-110.0,75.5,-110.0,-110.0,75.5,-115.0,-115.0,74.5,105.0,-135.0,70.5,,,,,,,,,,,,
2022-11-07,275898,2022-11-08T03:00:00+00:00,Final,away,CSU Fullerton,57,San Diego St.,80,Viejas Arena at Aztec Bowl,San Diego,CA,40.484429065743946,59.515570934256054,,,,,,,-104.0,-120.0,68.5,-116.0,-110.0,71.5,,,,,,,-110.0,-110.0,71.5,-110.0,-110.0,71.5,-115.0,-115.0,71.5,-115.0,-115.0,79.5,,,,,,,,,,,,
2022-11-07,275898,2022-11-08T03:00:00+00:00,Final,home,San Diego St.,80,CSU Fullerton,57,Viejas Arena at Aztec Bowl,San Diego,CA,40.484429065743946,59.515570934256054,,,,,,,-104.0,-120.0,68.5,-116.0,-110.0,71.5,,,,,,,-110.0,-110.0,71.5,-110.0,-110.0,71.5,-115.0,-115.0,71.5,-115.0,-115.0,79.5,,,,,,,,,,,,
2022-11-07,276087,2022-11-08T03:00:00+00:00,Final,away,Florida A&M,45,Oregon,80,Matthew Knight Arena,Eugene,OR,63.80090497737556,36.199095022624434,,,,,,,-118.0,-106.0,72.5,-118.0,-106.0,69.5,,,,,,,,,,,,,-115.0,-115.0,69.5,-115.0,-115.0,69.5,,,,,,,-113.0,-121.0,71.5,-109.0,-125.0,62.0
2022-11-07,276087,2022-11-08T03:00:00+00:00,Final,home,Oregon,80,Florida A&M,45,Matthew Knight Arena,Eugene,OR,63.80090497737556,36.199095022624434,,,,,,,-118.0,-106.0,72.5,-118.0,-106.0,69.5,,,,,,,,,,,,,-115.0,-115.0,69.5,-115.0,-115.0,69.5,,,,,,,-113.0,-121.0,71.5,-109.0,-125.0,62.0
2022-11-07,276142,2022-11-08T03:00:00+00:00,Final,away,Texas Southern,77,San Francisco,90,War Memorial Gymnasium,San Francisco,CA,46.666666666666664,53.333333333333336,,,,,,,-116.0,-108.0,75.5,-116.0,-108.0,74.5,,,,,,,,,,,,,-115.0,-115.0,75.5,-115.0,-115.0,83.5,,,,,,,-121.0,-115.0,75.0,-122.0,-114.0,83.5
2022-11-07,276142,2022-11-08T03:00:00+00:00,Final,home,San Francisco,90,Texas Southern,77,War Memorial Gymnasium,San Francisco,CA,46.666666666666664,53.333333333333336,,,,,,,-116.0,-108.0,75.5,-116.0,-108.0,74.5,,,,,,,,,,,,,-115.0,-115.0,75.5,-115.0,-115.0,83.5,,,,,,,-121.0,-115.0,75.0,-122.0,-114.0,83.5
2022-11-07,276238,2022-11-08T03:00:00+00:00,Final,away,La Sierra University,55,CSU Northridge,90,Matadome,Northridge,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,276238,2022-11-08T03:00:00+00:00,Final,home,CSU Northridge,90,La Sierra University,55,Matadome,Northridge,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,276561,2022-11-08T03:00:00+00:00,Final,away,Bethesda,59,Cal Poly SLO,94,Robert A. Mott Gymnasium,San Luis Obispo,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,276561,2022-11-08T03:00:00+00:00,Final,home,Cal Poly SLO,94,Bethesda,59,Robert A. Mott Gymnasium,San Luis Obispo,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,276713,2022-11-08T03:00:00+00:00,Final,away,San Diego Christian,35,CSU Bakersfield,68,Icardo Center,Bakersfield,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,276713,2022-11-08T03:00:00+00:00,Final,home,CSU Bakersfield,68,San Diego Christian,35,Icardo Center,Bakersfield,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274066,2022-11-08T03:00:00+00:00,Final,away,Utah Tech,71,Nevada,84,Lawlor Events Center,Reno,NV,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274066,2022-11-08T03:00:00+00:00,Final,home,Nevada,84,Utah Tech,71,Lawlor Events Center,Reno,NV,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274072,2022-11-08T03:00:00+00:00,Final,away,Rice,67,Pepperdine,106,Firestone Fieldhouse,Malibu,CA,51.449275362318836,48.55072463768116,,,,,,,-112.0,-112.0,77.5,-116.0,-108.0,78.5,,,,,,,-110.0,-110.0,82.0,-110.0,-110.0,82.0,-115.0,-115.0,79.5,-115.0,-115.0,90.5,,,,,,,-113.0,-121.0,79.0,-113.0,-121.0,79.0
2022-11-07,274072,2022-11-08T03:00:00+00:00,Final,home,Pepperdine,106,Rice,67,Firestone Fieldhouse,Malibu,CA,51.449275362318836,48.55072463768116,,,,,,,-112.0,-112.0,77.5,-116.0,-108.0,78.5,,,,,,,-110.0,-110.0,82.0,-110.0,-110.0,82.0,-115.0,-115.0,79.5,-115.0,-115.0,90.5,,,,,,,-113.0,-121.0,79.0,-113.0,-121.0,79.0
2022-11-07,274395,2022-11-08T03:00:00+00:00,Final,away,Long Beach St.,79,CA Baptist,64,CBU Events Center,Riverside,CA,44.866920152091254,55.13307984790875,,,,,,,-112.0,-112.0,76.5,-112.0,-112.0,75.5,,,,,,,-110.0,-110.0,78.0,-110.0,-110.0,78.0,-115.0,-115.0,77.5,-135.0,105.0,79.5,,,,,,,,,,,,
2022-11-07,274395,2022-11-08T03:00:00+00:00,Final,home,CA Baptist,64,Long Beach St.,79,CBU Events Center,Riverside,CA,44.866920152091254,55.13307984790875,,,,,,,-112.0,-112.0,76.5,-112.0,-112.0,75.5,,,,,,,-110.0,-110.0,78.0,-110.0,-110.0,78.0,-115.0,-115.0,77.5,-135.0,105.0,79.5,,,,,,,,,,,,
2022-11-07,274397,2022-11-08T03:00:00+00:00,Final,away,Seattle,85,UC San Diego,71,RIMAC Arena,La Jolla,CA,35.018050541516246,64.98194945848375,,,,,,,,,,,,,,,,,,,-110.0,-110.0,77.5,-110.0,-110.0,77.5,-115.0,-115.0,77.5,-110.0,-120.0,75.5,,,,,,,,,,,,
2022-11-07,274397,2022-11-08T03:00:00+00:00,Final,home,UC San Diego,71,Seattle,85,RIMAC Arena,La Jolla,CA,35.018050541516246,64.98194945848375,,,,,,,,,,,,,,,,,,,-110.0,-110.0,77.5,-110.0,-110.0,77.5,-115.0,-115.0,77.5,-110.0,-120.0,75.5,,,,,,,,,,,,
2022-11-07,274454,2022-11-08T03:00:00+00:00,Final,away,Chapman,50,UC Irvine,96,Bren Events Center,Irvine,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274454,2022-11-08T03:00:00+00:00,Final,home,UC Irvine,96,Chapman,50,Bren Events Center,Irvine,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274563,2022-11-08T03:00:00+00:00,Final,away,Eastern WA,72,Santa Clara,84,Leavey Center,Santa Clara,CA,48.226950354609926,51.77304964539007,,,,,,,-110.0,-114.0,79.5,-120.0,-104.0,80.5,,,,,,,-110.0,-110.0,81.5,-110.0,-110.0,81.5,-115.0,-115.0,81.5,-115.0,-115.0,83.5,,,,,,,-121.0,-113.0,79.5,-117.0,-117.0,82.5
2022-11-07,274563,2022-11-08T03:00:00+00:00,Final,home,Santa Clara,84,Eastern WA,72,Leavey Center,Santa Clara,CA,48.226950354609926,51.77304964539007,,,,,,,-110.0,-114.0,79.5,-120.0,-104.0,80.5,,,,,,,-110.0,-110.0,81.5,-110.0,-110.0,81.5,-115.0,-115.0,81.5,-115.0,-115.0,83.5,,,,,,,-121.0,-113.0,79.5,-117.0,-117.0,82.5
2022-11-07,277468,2022-11-08T03:00:00+00:00,Final,away,Fresno Pacific,56,Fresno St.,69,Save Mart Center,Fresno,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,277468,2022-11-08T03:00:00+00:00,Final,home,Fresno St.,69,Fresno Pacific,56,Save Mart Center,Fresno,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274396,2022-11-08T03:00:00+00:00,Final,away,San Francisco State,59,UC Santa Barbara,75,The Thunderdome,Santa Barbara,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274396,2022-11-08T03:00:00+00:00,Final,home,UC Santa Barbara,75,San Francisco State,59,The Thunderdome,Santa Barbara,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274064,2022-11-08T03:15:00+00:00,Final,away,Southern,56,UNLV,66,Thomas & Mack Center,Las Vegas,NV,52.63157894736842,47.368421052631575,,,,,,,-108.0,-116.0,71.5,-110.0,-114.0,70.5,,,,,,,,,,,,,-115.0,-115.0,71.5,-115.0,-115.0,78.5,,,,,,,-122.0,-114.0,70.5,-120.0,-117.0,75.5
2022-11-07,274064,2022-11-08T03:15:00+00:00,Final,home,UNLV,66,Southern,56,Thomas & Mack Center,Las Vegas,NV,52.63157894736842,47.368421052631575,,,,,,,-108.0,-116.0,71.5,-110.0,-114.0,70.5,,,,,,,,,,,,,-115.0,-115.0,71.5,-115.0,-115.0,78.5,,,,,,,-122.0,-114.0,70.5,-120.0,-117.0,75.5
2022-11-07,274574,2022-11-08T03:30:00+00:00,Final,away,Lewis & Clark,62,Portland,89,Chiles Center,Portland,OR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274574,2022-11-08T03:30:00+00:00,Final,home,Portland,89,Lewis & Clark,62,Chiles Center,Portland,OR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,277005,2022-11-08T03:30:00+00:00,Final,away,Sonoma State,59,San Diego,81,Jenny Craig Pavilion,San Diego,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,277005,2022-11-08T03:30:00+00:00,Final,home,San Diego,81,Sonoma State,59,Jenny Craig Pavilion,San Diego,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,271544,2022-11-08T04:00:00+00:00,Final,away,LIU,48,Utah,89,Jon M. Huntsman Center,Salt Lake City,UT,46.666666666666664,53.333333333333336,,,,,,,-116.0,-108.0,76.5,-112.0,-112.0,75.5,,,,,,,,,,,,,-115.0,-115.0,75.5,-115.0,-115.0,72.5,,,,,,,,,,,,
2022-11-07,271544,2022-11-08T04:00:00+00:00,Final,home,Utah,89,LIU,48,Jon M. Huntsman Center,Salt Lake City,UT,46.666666666666664,53.333333333333336,,,,,,,-116.0,-108.0,76.5,-112.0,-112.0,75.5,,,,,,,,,,,,,-115.0,-115.0,75.5,-115.0,-115.0,72.5,,,,,,,,,,,,
2022-11-07,271548,2022-11-08T04:00:00+00:00,Final,away,UC Davis,75,California,65,Haas Pavilion,Berkeley,CA,41.63934426229508,58.36065573770492,,,,,,,-118.0,-106.0,65.5,-112.0,-112.0,67.5,,,,,,,-110.0,-110.0,69.5,-110.0,-110.0,69.5,-115.0,-115.0,67.5,-115.0,-115.0,75.5,,,,,,,-118.0,-117.0,66.0,-108.0,-125.0,70.5
2022-11-07,271548,2022-11-08T04:00:00+00:00,Final,home,California,65,UC Davis,75,Haas Pavilion,Berkeley,CA,41.63934426229508,58.36065573770492,,,,,,,-118.0,-106.0,65.5,-112.0,-112.0,67.5,,,,,,,-110.0,-110.0,69.5,-110.0,-110.0,69.5,-115.0,-115.0,67.5,-115.0,-115.0,75.5,,,,,,,-118.0,-117.0,66.0,-108.0,-125.0,70.5
2022-11-07,275901,2022-11-08T04:00:00+00:00,Final,away,Weber St.,52,Washington,69,Alaska Airlines Arena at Hec Edmundson Pavilion,Seattle,WA,49.185667752442995,50.814332247557005,,,,,,,,,,,,,,,,,,,-110.0,-110.0,72.5,-110.0,-110.0,72.5,-115.0,-115.0,72.5,-135.0,105.0,70.5,,,,,,,-115.0,-118.0,73.0,-110.0,-124.0,72.5
